date_time,410nm,435nm,460nm,485nm,510nm,535nm,560nm,585nm,610nm,645nm,680nm,705nm,730nm,760nm,810nm,860nm,900nm,940nm
2024-07-09 13:04:18.141266,138.28,331.62,1210.13,221.87,402.72,647.98,122.27,155.82,1013.04,146.74,303.41,60.12,125.96,86.49,205.92,459.85,142.43,62.78
2024-07-09 13:04:21.831395,137.50,332.61,1223.91,223.52,404.97,650.76,122.70,156.22,1014.11,147.10,302.39,60.12,125.96,86.49,202.65,452.41,142.43,62.78
2024-07-09 13:04:25.535665,137.50,332.61,1218.40,224.34,402.72,650.76,122.27,156.22,1015.19,147.10,302.39,60.12,125.96,86.49,200.20,455.60,142.43,62.78
2024-07-09 13:04:29.232969,138.28,332.61,1223.91,224.34,403.47,648.68,122.27,155.82,1014.11,147.46,301.36,60.46,125.96,86.49,200.20,450.29,142.43,62.78
2024-07-09 13:09:32.555689,141.43,328.66,1176.13,213.62,400.48,645.20,121.42,154.60,1000.18,145.30,302.39,59.09,123.70,85.66,239.42,501.26,146.35,61.91
2024-07-09 13:09:36.224978,138.28,329.65,1211.96,221.04,402.72,643.11,122.27,156.22,1015.19,146.74,302.39,60.12,125.21,86.49,203.47,457.72,142.43,62.78
2024-07-09 13:09:39.887479,137.50,331.62,1221.15,222.69,403.47,647.98,121.85,155.82,1010.90,147.10,303.41,60.12,125.21,86.49,201.02,451.35,141.87,62.78
2024-07-09 13:09:43.545407,137.50,332.61,1222.99,224.34,402.72,649.37,123.13,157.03,1013.04,147.46,303.41,60.46,125.96,86.49,200.20,450.29,142.43,62.78
2024-07-09 13:09:47.203014,138.28,334.58,1222.99,225.17,404.22,649.37,122.27,155.82,1013.04,147.10,301.36,60.46,125.96,86.49,200.20,451.35,141.87,62.78
2024-07-09 13:14:50.465460,141.43,327.67,1172.45,213.62,400.48,641.72,121.85,155.41,1004.47,145.66,301.36,59.09,123.70,86.49,238.60,505.51,146.35,61.91
2024-07-09 13:14:54.151239,138.28,331.62,1215.64,221.87,402.72,647.28,122.27,156.62,1013.04,147.10,301.36,60.12,125.96,86.49,205.10,456.66,142.43,62.78
2024-07-09 13:14:57.746627,138.28,332.61,1213.80,223.52,401.98,647.98,122.70,156.62,1011.97,147.10,303.41,60.12,125.21,86.49,202.65,454.54,142.43,62.78
2024-07-09 13:15:01.426810,138.28,332.61,1216.56,223.52,401.98,647.98,122.27,156.62,1014.11,146.74,302.39,60.46,125.96,86.49,201.83,455.60,142.43,62.78
2024-07-09 13:15:05.057500,137.50,333.60,1227.59,224.34,404.22,647.28,122.70,156.62,1018.40,147.46,304.44,60.46,125.96,86.49,201.02,453.47,142.43,62.78
2024-07-09 13:20:08.266259,140.64,327.67,1167.86,213.62,399.73,642.41,121.42,155.01,1002.32,145.66,301.36,59.09,123.70,86.49,238.60,504.45,146.35,61.91
2024-07-09 13:20:11.966140,137.50,331.62,1206.45,221.87,401.23,644.50,122.70,156.62,1014.11,147.10,302.39,60.12,125.21,86.49,205.10,458.78,142.43,62.78
2024-07-09 13:20:15.662706,137.50,333.60,1218.40,224.34,404.22,648.68,123.13,156.62,1013.04,147.10,302.39,60.46,125.96,86.49,202.65,452.41,142.43,62.78
2024-07-09 13:20:19.320486,137.50,332.61,1220.23,224.34,402.72,645.89,122.70,156.62,1013.04,147.10,302.39,60.12,125.96,86.49,201.83,453.47,142.43,62.78
2024-07-09 13:20:22.971708,137.50,334.58,1232.18,224.34,406.47,650.07,122.27,156.22,1016.26,147.10,303.41,60.12,125.96,86.49,201.02,452.41,142.43,62.78
2024-07-09 13:25:26.219122,140.64,328.66,1179.81,213.62,401.23,642.41,121.85,155.01,1002.32,145.66,300.34,59.43,123.70,86.49,240.24,504.45,146.35,61.91
2024-07-09 13:25:29.924216,137.50,332.61,1212.88,221.87,403.47,646.59,122.27,155.82,1014.11,147.10,302.39,60.12,125.21,86.49,205.10,457.72,142.99,62.78
2024-07-09 13:25:33.594161,137.50,331.62,1219.32,223.52,404.22,645.89,122.70,156.62,1011.97,147.46,304.44,60.46,125.96,86.49,202.65,454.54,142.43,62.78
2024-07-09 13:25:37.272289,137.50,333.60,1222.07,224.34,403.47,645.89,122.70,156.62,1015.19,147.46,302.39,60.46,125.96,86.49,201.02,452.41,142.43,62.78
2024-07-09 13:25:40.936130,138.28,334.58,1222.99,225.17,404.22,648.68,123.13,157.43,1014.11,147.46,303.41,60.46,125.96,86.49,201.02,453.47,142.43,62.78
2024-07-09 13:30:44.199482,140.64,328.66,1171.54,213.62,399.73,642.41,121.42,155.01,1000.18,145.66,302.39,59.09,123.70,86.49,240.24,502.33,146.35,61.91
2024-07-09 13:30:47.845724,137.50,331.62,1211.96,221.87,402.72,644.50,122.70,156.62,1016.26,147.10,302.39,60.12,125.21,86.49,204.28,460.91,142.43,62.78
2024-07-09 13:30:51.557920,137.50,332.61,1215.64,224.34,402.72,646.59,122.27,156.22,1013.04,147.10,302.39,60.12,125.96,86.49,202.65,454.54,142.43,62.78
2024-07-09 13:30:55.253863,137.50,333.60,1222.07,224.34,404.97,647.98,123.13,157.03,1015.19,147.46,302.39,60.46,125.96,86.49,202.65,454.54,142.43,62.78
2024-07-09 13:30:58.943931,137.50,334.58,1227.59,225.17,404.97,650.07,122.70,156.62,1013.04,147.46,302.39,60.46,125.96,86.49,201.02,451.35,142.43,62.78
2024-07-09 13:36:02.206720,139.85,326.69,1163.27,213.62,398.23,639.63,121.85,155.82,1003.39,146.38,299.31,59.09,123.70,86.49,241.87,504.45,146.35,61.91
2024-07-09 13:36:05.908386,137.50,332.61,1211.96,221.87,404.22,645.89,122.70,156.22,1011.97,146.74,302.39,60.12,124.45,86.49,205.92,460.91,142.43,62.78
2024-07-09 13:36:09.521639,136.71,334.58,1215.64,225.17,403.47,649.37,122.70,156.62,1017.33,147.46,305.46,60.46,125.96,86.49,204.28,453.47,142.43,62.78
2024-07-09 13:36:13.223108,136.71,334.58,1224.83,225.17,404.97,650.76,123.13,156.62,1014.11,147.46,302.39,60.46,125.96,86.49,202.65,454.54,142.43,62.78
2024-07-09 13:36:16.901362,136.71,332.61,1224.83,224.34,404.22,646.59,122.70,157.03,1017.33,147.46,302.39,60.46,125.96,86.49,201.83,453.47,142.43,62.78
2024-07-09 13:41:20.168968,140.64,328.66,1172.45,213.62,401.23,640.32,121.85,155.01,1004.47,145.30,302.39,59.09,123.70,86.49,241.06,507.64,146.35,61.91
2024-07-09 13:41:23.876829,137.50,333.60,1216.56,222.69,404.22,648.68,122.27,155.82,1013.04,147.10,302.39,60.12,125.21,86.49,205.92,458.78,142.99,62.78
2024-07-09 13:41:27.512399,137.50,333.60,1216.56,224.34,404.22,647.28,122.70,157.03,1015.19,147.46,303.41,60.46,125.96,86.49,203.47,457.72,142.43,62.78
2024-07-09 13:41:31.170840,136.71,332.61,1224.83,224.34,404.97,645.89,122.70,156.62,1014.11,147.46,302.39,60.46,125.96,87.31,201.83,456.66,142.43,62.78
2024-07-09 13:41:34.849001,136.71,332.61,1217.48,224.34,402.72,647.28,122.70,157.03,1016.26,147.46,304.44,60.46,125.96,86.49,201.83,453.47,142.43,63.65
2024-07-09 13:46:38.106490,140.64,329.65,1166.94,214.45,399.73,639.63,121.42,154.60,1001.25,145.66,299.31,59.09,123.70,86.49,241.06,505.51,146.35,61.91
2024-07-09 13:46:41.791377,137.50,333.60,1207.37,223.52,403.47,647.28,122.27,156.62,1014.11,147.10,302.39,60.12,125.21,86.49,205.10,463.03,142.43,62.78
2024-07-09 13:46:45.492754,136.71,333.60,1220.23,224.34,404.97,648.68,122.27,156.62,1013.04,147.10,303.41,60.46,125.96,86.49,203.47,456.66,142.43,62.78
2024-07-09 13:46:49.139522,136.71,332.61,1211.96,224.34,402.72,646.59,122.27,156.22,1014.11,147.10,303.41,60.46,125.96,87.31,203.47,456.66,142.43,62.78
2024-07-09 13:46:52.754087,136.71,332.61,1215.64,224.34,401.98,642.41,122.27,156.62,1015.19,147.46,303.41,60.46,125.96,86.49,201.83,456.66,142.43,63.65
2024-07-09 13:51:56.000521,139.85,329.65,1166.02,214.45,401.23,639.63,121.42,155.01,1004.47,145.66,302.39,59.09,123.70,86.49,241.87,507.64,146.35,61.91
2024-07-09 13:51:59.668469,136.71,331.62,1208.29,222.69,401.23,642.41,122.70,156.22,1011.97,147.46,302.39,60.12,125.21,86.49,205.92,460.91,142.43,62.78
2024-07-09 13:52:03.314272,136.71,334.58,1222.07,224.34,404.22,649.37,122.27,156.22,1015.19,147.46,304.44,60.12,125.96,86.49,202.65,453.47,142.43,62.78
2024-07-09 13:52:06.994015,137.50,333.60,1214.72,224.34,403.47,646.59,123.13,157.03,1017.33,147.46,302.39,60.46,125.96,87.31,202.65,455.60,142.43,62.78
2024-07-09 13:52:10.667632,136.71,332.61,1222.99,224.34,404.97,645.20,122.27,156.22,1015.19,147.46,304.44,60.46,125.96,86.49,201.83,456.66,142.43,62.78
2024-07-09 13:57:13.914179,139.85,327.67,1166.02,213.62,399.73,638.93,121.85,155.01,1004.47,145.66,300.34,59.09,122.94,86.49,241.87,508.70,146.35,61.91
